,ticker,close,strong,dd,fresh,r5,spy5,x5,r20,spy20,x20,r60,spy60,x60,r120,spy120,x120,r250,spy250,x250,worst60
2015-11-27,TMUS,36.89,True,-0.15058715173842963,True,-0.039034968826240135,0.00028631418209590365,-0.03932128300833604,0.07834101382488479,-0.020757778201946908,0.0990987920268317,0.03984819734345346,-0.06690208054972324,0.1067502778931767,0.13038763892653837,-0.019421645352166395,0.14980928427870477,0.47302792084575773,0.05315899980912375,0.419868921036634,-0.09921387910002721
2020-03-09,TMUS,79.75,True,-0.21312284163788842,True,-0.0403761755485893,-0.12536921562192327,0.08499304007333397,0.07949843260188083,-0.03416839878933742,0.11366683139121825,0.26909090909090905,0.1383874849578821,0.13070342413302694,0.44501567398119124,0.27021113663712937,0.17480453734406187,0.5633855799373042,0.3989352003792437,0.16445037955806052,-0.20376175548589337
2021-09-15,TMUS,127.07,True,-0.1539946737683089,True,0.005193987565908609,-0.022372063945699683,0.02756605151160829,-0.08349728496104514,-0.028355809591854908,-0.05514147536919023,-0.10293538994255136,0.041238724658390735,-0.1441741146009421,-0.06130479263398125,-0.07062159507010801,0.009316802436126759,0.08396946564885499,-0.12230954720014287,0.20627901284899786,-0.16030534351145032
2025-04-25,TMUS,232.77,True,-0.1581250678143875,True,0.06920994973579053,0.029275025424960077,0.039934924310830455,0.04343343214331741,0.051703472323114896,-0.008270040179797489,0.004983460067878198,0.15176885079180602,-0.14678539072392782,-0.027151265197405294,0.19976754322243218,-0.22691880841983747,-0.1846028268247626,0.2965639982565742,-0.4811668250813368,-0.05486102160931394
2013-07-16,TSLA,7.27,True,-0.18167492120666373,True,0.12554332874828078,0.009670487106017145,0.11587284164226364,0.3336038514442916,0.012476122254059252,0.32112772919023236,0.5477303988995876,-0.01146131805157602,0.5591917169511637,0.34800550206327396,0.08858643744030559,0.2594190646229684,1.0788583218707015,0.17956064947468953,0.899297672396012,-0.041719394773039764
2013-10-23,TSLA,10.9667,True,-0.15424124873714973,True,-0.03209716687791231,0.009852781119321863,-0.04194994799723417,-0.2637712347378883,0.02234060835195062,-0.28611184308983895,0.07404232813882028,0.05504955032365255,0.018992777815167727,0.21039145777672408,0.06621985449962775,0.14417160327709633,0.43063090993644404,0.11170304175975243,0.3189278681766916,-0.2942270692186345
2014-03-24,TSLA,14.678,True,-0.16917137892192646,True,-0.05322932279602133,0.008520735587553174,-0.0617500583835745,-0.0069491756370078095,0.013266461737582835,-0.020215637374590645,0.03156424581005579,0.05840478886911504,-0.026840543059059252,0.26810873415996705,0.07388232756296165,0.1942264065970054,-0.10033383294726816,0.13471390821334195,-0.2350477411606101,-0.1950742607984739
2014-09-25,TSLA,16.4633,True,-0.15259934115709284,True,0.018100866776405544,-0.009982683100743683,0.028083549877149228,-0.04721410652785285,-0.007181419985738957,-0.04003268654211389,-0.11200670582447014,0.05184883365590309,-0.16385553948037324,-0.2077347797829111,0.06702658653356419,-0.2747613663164753,0.057139212673036344,-0.013955383518386544,0.07109459619142289,-0.21988301251875386
2015-10-01,TSLA,15.992,True,-0.16316064887493453,True,-0.054858679339669925,0.04725966793317027,-0.1021183472728402,-0.11776513256628318,0.08692031437047842,-0.2046854469367616,-0.0455665332666334,0.06807890490813517,-0.11364543817476858,-0.05056903451725869,0.05720085358871607,-0.10776988810597476,-0.14011380690345177,0.12756987456409719,-0.26768368146754895,-0.15791020510255138
2017-07-05,TSLA,21.806,True,-0.1547832693135084,True,0.007429147940933634,0.005107715121308143,0.0023214328196254908,-0.003668715032559944,0.019236314206862337,-0.02290502923942228,0.03824635421443645,0.031222968241545468,0.007023385972890983,-0.005778226176281764,0.10190715492029478,-0.10768538109657655,0.024396954966523055,0.11982534909585207,-0.09542839412932902,-0.07325048151884805
2017-10-25,TSLA,21.7227,True,-0.16367521367521365,True,-0.014611443328867879,0.00861765051510055,-0.02322909384396843,-0.04063491186638857,0.017509499001135964,-0.05814441086752453,0.08270610927739197,0.10967918837400625,-0.026973079096614283,-0.07906015366413943,0.053272748638802936,-0.13233290230294237,-0.09728993173040179,0.07176152610756414,-0.16905145783796593,-0.10192103191592194
2020-02-05,TSLA,48.98,True,-0.2417874497092074,True,0.04435892200898328,0.013699453223577462,0.03065946878540582,-0.01382809309922406,-0.09132968815718334,0.07750159505795928,-0.04543282972641893,-0.15042360151415002,0.10499077178773109,1.0096508779093507,-0.035119870215706284,1.044770748125057,4.9397713352388735,0.1462777143543832,4.79349362088449,-0.5229216006533279
2020-07-13,TSLA,99.804,True,-0.1659786405495295,True,0.09748406877479865,0.030110532333883944,0.0673735364409147,-0.05242976233417507,0.0658429678566892,-0.11827273019086426,0.38264298024127297,0.06381018930250293,0.31883279093877004,1.356852430764298,0.18752382162368186,1.169328609140616,1.1941335016632602,0.38330580612374554,0.8108276955395146,-0.08821289727866621
2020-10-06,TSLA,137.9933,True,-0.17614317177592154,True,0.07891687494972577,0.04538261726330872,0.033534257686417046,0.023962757612145058,0.00328426835458151,0.020678489257563548,0.7045994262040258,0.11629295673722861,0.5883064694667972,0.5353883123311058,0.17854477054906992,0.3568435417820359,0.8878452794447265,0.27978980682530663,0.6080554726194198,-0.08423090106548647
2021-02-22,TSLA,238.1667,True,-0.20646359467609898,True,0.005500349125213466,0.006588636539803128,-0.0010882874145896615,-0.06228158680453644,0.014365811435806064,-0.0766473982403425,-0.19122488576278718,0.06436193576725335,-0.25558682153004053,0.010846604500125423,0.15006588636539808,-0.13921928186527266,0.29235825159436635,0.15391571712787133,0.13844253446649502,-0.24494062352125623
2021-11-09,TSLA,341.1667,True,-0.17691335057673552,True,0.030512942793068598,0.004065214600539102,0.026447728192529496,0.044416116813276396,0.004578715392186128,0.03983740142109027,-0.0978800099775271,-0.03996747828319569,-0.057912531694331415,-0.11162695538573952,-0.10911891822499897,-0.0025080371607405505,-0.42233518101268375,-0.18706405922375802,-0.23527112178892573,-0.2261750633927636
2025-02-03,TSLA,383.68,True,-0.21463953821590864,True,-0.08587885738115097,0.011844020275356915,-0.09772287765650789,-0.2909716430358632,-0.03498000903357479,-0.2559916340022884,-0.2645954962468724,-0.0723187848169029,-0.1922767114299695,-0.151402210175146,0.06552687488498932,-0.2169290850601353,0.09937969140950798,0.1633404152098632,-0.06396072380035522,-0.44159195162635534
2026-01-20,TSLA,419.25,True,-0.15953330794058096,True,0.02778771615980924,0.026432303196670448,0.0013554129631387912,-0.01891472868217059,0.012854570678000998,-0.03176929936017159,-0.07239117471675616,0.03553823902712594,-0.1079294137438821,-0.05502683363148475,0.10958115646860889,-0.16460799010009364,,,,-0.19561121049493135
2018-02-07,TXN,101.98,True,-0.1554451345755693,True,0.0068640909982349285,0.007173011544065355,-0.0003089205458304267,0.07364189056677772,0.024022116785594294,0.04961977378118343,0.026573838007452277,-0.006164306795681362,0.03273814480313364,0.09158658560502042,0.051032988381215505,0.040553597223804916,0.04412629927436762,0.018941233608547714,0.025185065665819906,-0.04893116297313205
2020-02-27,TXN,113.13,True,-0.16632277081798086,True,0.014054627419782584,0.01663809619844714,-0.002583468778664555,-0.04746751524794479,-0.12204631777083119,0.0745788025228864,0.0026518164942987976,-0.006957749319350559,0.009609565813649357,0.23141518606912403,0.1382474538670968,0.09316773220202723,0.5856978697074162,0.31682968639709586,0.26886818331032036,-0.1771413418191461
2024-04-19,UBER,69.2,True,-0.157535914292671,True,-0.0021676300578035157,0.026456094999596003,-0.02862372505739952,-0.051011560693641655,0.06925034332337021,-0.12026190401701187,-0.008381502890173365,0.12476775183778988,-0.13314925472796324,0.1260115606936416,0.16352290168834305,-0.037511340994701436,0.0537572254335259,0.03780596170934647,0.015951263724179432,-0.09089595375722548
2024-10-31,UBER,72.05,True,-0.17183908045977014,True,0.014989590562109578,0.04742895329206531,-0.032439362729955734,-0.0012491325468425574,0.059633511536297146,-0.0608826440831397,-0.07578070784177648,0.06401238041643209,-0.13979308825820858,0.08716169326856349,-0.03128517163759137,0.11844686490615486,0.33934767522553777,0.1994583567810917,0.13988931844444608,-0.17654406662040245
2025-11-20,UBER,83.36,True,-0.18266496715364244,True,0.050143953934741026,0.04729284477342044,0.0028511091613205863,-0.04858445297504799,0.04300185432087433,-0.09158630729592232,-0.125,0.04896326605673318,-0.17396326605673318,-0.09920825335892514,0.13277550457450227,-0.2319837579334274,,,,-0.17202495201535517
