SRTA	Strata Critical Medical Inc. Class A Common Stock	Health Care	Medical/Nursing Services	470643408
SRZN	Surrozen Inc. Common Stock	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	267510980
SSMR	Sunshine Silver Mining & Refining Company Common Stock	Basic Materials	Precious Metals	2508029222
SSP	E.W. Scripps Company (The) Class A Common Stock	Industrials	Broadcasting	305807670
SSTK	Shutterstock Inc. Common Stock	Technology	EDP Services	212079706
SSYS	Stratasys Ltd. Ordinary Shares (Israel)	Technology	Computer peripheral equipment	689380312
STDN	Standard Nuclear Inc. Class A Common Stock	Basic Materials	Major Chemicals	2301296099
STIM	Neuronetics Inc. Common Stock	Health Care	Medical/Dental Instruments	219447999
STLN	Starling Oncology Inc. Common Stock	Health Care	Medical/Nursing Services	604362562
STOK	Stoke Therapeutics Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	1923527274
STRO	Sutro Biopharma Inc. Common Stock	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	332784102
STRT	STRATTEC SECURITY CORPORATION Common Stock	Consumer Discretionary	Auto Parts:O.E.M.	302223386
STRZ	Starz Entertainment Corp. Common Shares	Consumer Discretionary	Movies/Entertainment	460468958
STTK	Shattuck Labs Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	681466488
STUB	StubHub Holdings Inc. Class A Common Stock	Consumer Discretionary	Services-Misc. Amusement & Recreation	2521793776
SUJA	Suja Life Inc. Class A Common Stock	Consumer Staples	Beverages (Production/Distribution)	405948876
SVCO	Silvaco Group Inc. Common Stock	Technology	Computer Software: Prepackaged Software	221612857
SVRA	Savara Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	1103320281
SVV	Savers Value Village Inc. Common Stock	Consumer Discretionary	Other Specialty Stores	1611976611
SWBI	Smith & Wesson Brands Inc. Common Stock	Industrials	Ordnance And Accessories	577983475
SWIM	Latham Group Inc. Common Stock	Industrials	Plastic Products	835287211
SWMR	Swarmer Inc Common Stock	Technology	Computer Software: Prepackaged Software	513808267
SXC	SunCoke Energy Inc. Common Stock	Industrials	Steel/Iron Ore	876757201
TARA	Protara Therapeutics Inc.  Common Stock	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	232836223
TASK	TaskUs Inc. Class A Common Stock	Technology	EDP Services	725244336
TAYD	Taylor Devices Inc. Common Stock	Industrials	Industrial Machinery/Components	200531433
TBCH	Turtle Beach Corporation Common Stock	Telecommunications	Telecommunications Equipment	223513193
TBI	TrueBlue Inc. Common Stock	Consumer Discretionary	Professional Services	299876788
TBN	Tamboran Resources Corporation Common stock	Energy	Oil & Gas Production	1374388325
TCMD	Tactile Systems Technology Inc. Common Stock	Health Care	Medical/Dental Instruments	495405495
TDAY	USA TODAY Co. Inc. Common Stock	Consumer Discretionary	Newspapers/Magazines	929357567
TDUP	ThredUp Inc. Class A Common Stock	Consumer Discretionary	Catalog/Specialty Distribution	357227528
TECX	Tectonic Therapeutic Inc. Common Stock	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	601143005
TG	Tredegar Corporation Common Stock	Industrials	Metal Fabrications	271166713
TH	Target Hospitality Corp. Common Stock	Consumer Discretionary	Hotels/Resorts	1944649217
THRY	Thryv Holdings Inc. Common Stock	Consumer Discretionary	Advertising	92433351
TIC	TIC Solutions Inc. Common Stock	Consumer Discretionary	Business Services	2042542532
TII	Titan Mining Corporation Common Shares	Other		320696256
TIPT	Tiptree Inc. Common Stock	Finance	Property-Casualty Insurers	688561905
TISI	Team Inc. Common Stock	Consumer Discretionary	Other Consumer Services	127917363
TITN	Titan Machinery Inc. Common Stock	Consumer Discretionary	Other Specialty Stores	610983160
TKNO	Alpha Teknova Inc. Common Stock	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	371522662
TLRY	Tilray Brands Inc. Common Stock 	Health Care	 Medicinal Chemicals and Botanical Products 	612916106
TLS	Telos Corporation Common Stock	Technology	EDP Services	358736587
TLYS	Tilly's Inc. Common Stock	Consumer Discretionary	Clothing/Shoe/Accessory Stores	134149048
TMCI	Treace Medical Concepts Inc. Common Stock	Health Care	Medical/Dental Instruments	312816195
TNXP	Tonix Pharmaceuticals Holding Corp. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	225364455
TONX	TON Strategy Company Common Stock	Finance	Finance: Consumer Services	182839003
TPB	Turning Point Brands Inc. Common Stock	Consumer Discretionary	Tobacco	1508079913
TPVG	TriplePoint Venture Growth BDC Corp. Common Stock	Consumer Discretionary	Other Consumer Services	212911851
TRAX	First Tracks Biotherapeutics Inc. Ordinary Shares 	Health Care	Biotechnology: Pharmaceutical Preparations	1445669908
TRC	Tejon Ranch Co Common Stock	Finance	Real Estate	443962325
TRDA	Entrada Therapeutics Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	277618450
TREE	LendingTree Inc. Common Stock	Finance	Finance: Consumer Services	398021554
TRIN	Trinity Capital Inc. Common Stock	Finance	Finance: Consumer Services	1725316918
TRLV	Trulieve Cannabis Corp. Subordinate Voting Shares	Health Care	 Medicinal Chemicals and Botanical Products 	2331965807
TRNS	Transcat Inc. Common Stock	Industrials	Electrical Products	800076815
TROX	Tronox Holdings plc Ordinary Shares (UK)	Basic Materials	Major Chemicals	768157139
TRS	TriMas Corporation Common Stock	Industrials	Industrial Specialties	1416300506
TRT	Trio-Tech International Common Stock	Technology	Industrial Machinery/Components	106283415
TRVI	Trevi Therapeutics Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	2459133016
TSHA	Taysha Gene Therapies Inc. Common Stock	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	1824667852
TSLX	Sixth Street Specialty Lending Inc. Common Stock	Finance	Investment Managers	1752406895
TSSI	TSS Inc. Common Stock	Consumer Discretionary	Professional Services	237604569
TTAM	Titan America SA Common Shares	Industrials	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	2852087334
TTGT	TechTarget Inc. Common Stock	Telecommunications	Telecommunications Equipment	292947273
TTI	Tetra Technologies Inc. Common Stock	Energy	Oil & Gas Production	1023182903
TTRX	Turn Therapeutics Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	291922792
TWFG	TWFG Inc. Class A Common Stock	Finance	Specialty Insurers	1561556329
TWI	Titan International Inc. (DE) Common Stock	Industrials	Steel/Iron Ore	537637792
TWIN	Twin Disc Incorporated Common Stock	Industrials	Industrial Machinery/Components	343984424
TYG	Tortoise Energy Infrastructure Corporation Common Stock	Finance	Investment Managers	506458761
TYRA	Tyra Biosciences Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	1709744302
UIS	Unisys Corporation New Common Stock	Technology	EDP Services	191039802
ULCC	Frontier Group Holdings Inc. Common Stock	Consumer Discretionary	Air Freight/Delivery Services	1372085995
ULH	Universal Logistics Holdings Inc. Common Stock	Industrials	Trucking Freight/Courier Services	501251973
UMAC	Unusual Machines Inc. Common Stock	Technology	Radio And Television Broadcasting And Communications Equipment	1186966559
UMH	UMH Properties Inc. Common Stock	Real Estate	Real Estate Investment Trusts	1361900320
UNCY	Unicycive Therapeutics Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	143733126
UPB	Upstream Bio Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	329173956
USAU	U.S. Gold Corp. Common Stock	Basic Materials	Metal Mining	266897532
USCB	USCB Financial Holdings Inc. Class A Common Stock	Finance	Major Banks	433780556
USDE	StablecoinX Inc. Class A Common Stock	Finance	Finance: Consumer Services	215593933
USGO	U.S. GoldMining Inc. Common stock	Basic Materials	Precious Metals	118601969
USIO	Usio Inc. Common Stock	Finance	Investment Bankers/Brokers/Service	78362389
USNA	USANA Health Sciences Inc. Common Stock	Health Care	 Medicinal Chemicals and Botanical Products 	276408949
UTMD	Utah Medical Products Inc. Common Stock	Health Care	Medical/Dental Instruments	226369460
UTZ	Utz Brands Inc Class A Common Stock 	Consumer Staples	Packaged Foods	2045703047
UVE	UNIVERSAL INSURANCE HOLDINGS INC Common Stock	Finance	Property-Casualty Insurers	1228431870
VEL	Velocity Financial Inc. Common Stock	Finance	Finance: Consumer Services	727643253
VELO	Velo3D Inc. Common stock	Technology	Industrial Machinery/Components	373251260
VENU	Venu Holding Corporation Common Stock	Consumer Discretionary	Services-Misc. Amusement & Recreation	117738678
VERA	Vera Therapeutics Inc. Class A Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	2586353093
VERX	Vertex Inc. Class A Common Stock	Technology	Computer Software: Prepackaged Software	2233741585
VGZ	Vista Gold Corp Common Stock	Basic Materials	Precious Metals	326975815
VIA	Via Transportation Inc. Class A Common Stock	Technology	Computer Software: Prepackaged Software	2292752894
VIRC	Virco Manufacturing Corporation Common Stock	Consumer Discretionary	Industrial Specialties	102556620
VISN	Vistance Networks Inc. Common Stock	Technology	Radio And Television Broadcasting And Communications Equipment	1476009037
VITL	Vital Farms Inc. Common Stock	Consumer Staples	Packaged Foods	425880698
VLGEA	Village Super Market Inc. Class A Common Stock	Consumer Staples	Food Chains	642287625
VMD	Viemed Healthcare Inc. Common Shares	Health Care	Misc Health and Biotechnology Services	345841110
VNDA	Vanda Pharmaceuticals Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	328312390
VOGX	Vogenx Inc Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	471351911
VOR	Vor Biopharma Inc. Common Stock	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	1482015465
VOYG	Voyager Technologies Inc. Class A Common Stock	Industrials	Military/Government/Technical	2103185707
VPG	Vishay Precision Group Inc. Common Stock	Technology	Electrical Products	839320294
VRDN	Viridian Therapeutics Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	2596658805
VREX	Varex Imaging Corporation Common Stock	Technology	Industrial Machinery/Components	779271000
VRM	Vroom Inc. Common Stock	Consumer Discretionary	Retail-Auto Dealers and Gas Stations	56688043
VSTM	Verastem Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	742620216
VTS	Vitesse Energy Inc. Common Stock	Energy	Oil & Gas Production	748614756
VUZI	Vuzix Corporation Common Stock	Technology	Radio And Television Broadcasting And Communications Equipment	205970721
VYGR	Voyager Therapeutics Inc. Common Stock	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	216278997
WATT	Energous Corporation Common Stock	Technology	Radio And Television Broadcasting And Communications Equipment	59305472
WBTN	WEBTOON Entertainment Inc. Common stock	Consumer Discretionary	Publishing	1353039368
WEAV	Weave Communications Inc. Common Stock	Technology	Computer Software: Prepackaged Software	586393542
WEST	Westrock Coffee Company Common Stock	Consumer Staples	Beverages (Production/Distribution)	756612249
WEYS	Weyco Group Inc. Common Stock	Consumer Staples	Apparel	433328099
WGS	GeneDx Holdings Corp. Class A Common Stock	Health Care	Medical/Nursing Services	2564440301
WHG	Westwood Holdings Group Inc Common Stock	Finance	Investment Managers	179888415
WHK	WhiteHawk Minerals Corp Class A Common Stock	Energy	Oil & Gas Production	766865328
WHWK	Whitehawk Therapeutics Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	262241446
WLDN	Willdan Group Inc. Common Stock	Consumer Discretionary	Military/Government/Technical	1306608766
WLFC	Willis Lease Finance Corporation Common Stock	Consumer Discretionary	Industrial Specialties	1188721920
WLTH	Wealthfront Corporation Common Stock	Finance	Finance: Consumer Services	1430880449
WMK	Weis Markets Inc. Common Stock	Consumer Staples	Food Chains	1781116092
WNC	Wabash National Corporation Common Stock	Industrials	Construction/Ag Equipment/Trucks	582948946
WOLF	Wolfspeed Inc. Common Stock New	Technology	Semiconductors	1502419477
WOOF	Petco Health and Wellness Company Inc. Class A Common Stock	Consumer Discretionary	Other Specialty Stores	873061292
WSBF	Waterstone Financial Inc. Common Stock (MD)	Finance	Savings Institutions	386775757
WTI	W&T Offshore Inc. Common Stock	Energy	Oil & Gas Production	576602077
WTTR	Select Water Solutions Inc. Class A common stock	Energy	Oilfield Services/Equipment	2777925510
WW	WW International Inc.  Common Stock	Consumer Discretionary	Other Consumer Services	180177655
WYFI	WhiteFiber Inc. Ordinary Shares	Finance	Finance: Consumer Services	759092226
WYY	WidePoint Corporation Common Stock	Technology	EDP Services	109180945
XERS	Xeris Biopharma Holdings Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	1555192210
XFOR	X4 Pharmaceuticals Inc. Common Stock	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	400552842
XGN	Exagen Inc. Common Stock	Health Care	Medical Specialities	183628070
XHLD	TEN Holdings Inc. Common Stock	Consumer Discretionary	Business Services	110671573
XMAX	XMAX Inc. Common Stock	Consumer Discretionary	Home Furnishings	556837166
XPER	Xperi Inc. Common Stock 	Technology	Computer Software: Prepackaged Software	282388849
XPOF	Xponential Fitness Inc. Class A Common Stock	Consumer Discretionary	Services-Misc. Amusement & Recreation	242180840
XRN	Chiron Real Estate Inc. Common Stock	Real Estate	Real Estate Investment Trusts	489270197
XRX	Xerox Holdings Corporation Common Stock	Technology	Computer peripheral equipment	435964177
XZO	Exzeo Group Inc. Common Stock	Technology	Computer Software: Prepackaged Software	1490921943
YARW	Yarrow Bioscience Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	80653027
YDES	YD Bio Limited Ordinary Shares	Health Care	Medical Specialities	250742965
YEXT	Yext Inc. Common Stock	Technology	EDP Services	644351363
YORW	York Water Company (The) Common Stock	Utilities	Water Supply	552583183
YSS	York Space Systems Inc. Common Stock	Industrials	Military/Government/Technical	1230724141
YSWY	Yesway Inc. Class A Common Stock	Consumer Staples	Food Chains	1566597753
ZBIO	Zenas BioPharma Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	2143010652
ZIP	ZipRecruiter Inc. Class A Common Stock	Technology	Computer Software: Programming Data Processing	346994408
ZNTL	Zentalis Pharmaceuticals Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	377727586
ZSQR	Z Squared Inc. Common Stock	Finance	Finance: Consumer Services	156351171
ZUMZ	Zumiez Inc. Common Stock	Consumer Discretionary	Clothing/Shoe/Accessory Stores	304206036
ZVRA	Zevra Therapeutics Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	736358884
ZYME	Zymeworks Inc. Common Stock	Health Care	Biotechnology: Pharmaceutical Preparations	2071300245
